@relation voices
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute voice {bass, baritone, tenor, alto, soprano}



@data
10.242832,2.048205,4.7241874,5.9400353,6.1417727,4.083637,14.530939,13.328786,18.494331,10.176537,9.354689,13.843662,2.5559103,17.000954,18.501324,30.766869,224.6677,24.013811,10.242832,10.242832,10.242832,10.242832,78.92355,9.883552,11.819194,10.629386,11.888191,10.177973,11.0804205,3.0895994,3.6023915,3.4633553,7.554432,7.4280295,6.794267,3.1075823,8.895781,0.42759696,8.112711,5.340283,1.0411115,7.913113,6.2411804,5.0648546,1.220082,3.4913914,6.1804113,5.1670995,2.4077473,9.740352,14.079063,1.2493771,3.930343,4.6901793,5.2473407,5.4495873,7.064704,1.5411118,2.954681,5.92929,3.2925167,2.2040112,0.5072917,11.186783,baritone
0.41447318,1.4402766,4.784694,4.329454,0.59127647,2.3424637,8.56438,13.439881,20.305971,10.443241,9.186755,13.422791,1.9915121,2.2215807,4.4743423,40.925297,174.2307,11.728117,0.41447318,0.41447318,0.41447318,0.41447318,76.133995,6.886266,3.069411,3.9475064,2.1296668,10.7489195,9.530981,2.2339394,1.7885313,3.042319,0.92078686,3.8176088,4.2587767,2.598353,2.1647656,2.1143923,3.957726,0.8249997,4.1964583,2.4717312,5.8956976,4.797135,4.6300735,3.876629,0.6506835,4.6349144,2.163843,1.6076959,3.1967351,3.8682184,1.5456046,1.7936038,3.1081042,5.8100247,0.6551329,2.5931582,3.2303174,2.6552484,1.888038,5.806298,4.1153045,1.7327138,baritone
8.299904,1.4374752,4.8950477,0.44001383,3.8139076,5.1604342,1.7204344,12.649146,16.231607,3.1791773,10.002437,5.6839905,6.2209725,3.6957064,11.928242,33.286777,205.08615,18.164017,8.299904,8.299904,8.299904,8.299904,46.134834,2.1464908,2.931877,10.054271,4.8768425,5.7283993,11.14205,2.4734602,3.3645728,5.101571,2.4488368,5.2862973,5.429235,3.8853624,1.6760397,8.223477,4.1339583,0.81676596,2.1950722,5.785506,2.1107113,6.1646066,2.2373612,1.7934849,2.8411326,6.862165,0.26876476,6.9903126,5.48135,2.8899965,0.7714625,0.40006414,3.9277117,4.5540166,3.8382158,1.2418857,2.5951984,3.4753103,2.844378,5.970935,5.054172,5.475432,baritone
3.1132524,5.93001,3.0883453,4.77763,9.728864,8.163102,5.6548905,24.275667,9.955376,18.2706,2.3925414,17.983212,15.999789,6.102034,16.294937,19.845236,269.00986,18.2659,3.1132524,3.1132524,3.1132524,3.1132524,21.760855,9.419781,8.168421,3.2384489,2.4925342,3.870744,18.136328,1.1240915,4.2085366,4.7032676,4.4458337,3.7876847,1.3523943,4.0547748,2.2695463,2.904704,6.2230463,7.6514735,4.2247567,7.627447,2.016071,1.631523,3.598046,4.73687,7.029893,4.883879,4.8812857,5.2471247,1.837804,4.320178,0.67752755,4.2365756,2.6287627,4.580277,2.2061696,4.9931703,3.8360956,2.3275015,1.6659671,1.9536656,4.0197372,2.4970984,baritone
10.754003,30.97976,11.413691,8.68786,6.635638,1.6746964,8.230434,36.65069,10.006767,22.878248,4.380187,26.985521,19.65372,43.067585,174.7298,6.302317,7.930291,26.939154,10.754003,10.754003,10.754003,10.754003,1.7159802,4.0428333,10.864629,15.334349,8.507403,34.152943,8.656365,3.8002264,6.6340623,2.9331934,3.9484568,12.326845,9.523668,9.084372,6.130057,8.924718,2.7785604,9.8877735,4.13062,11.815749,7.604076,9.661937,12.278662,8.905138,8.09185,1.5753334,3.0754898,4.721708,7.183507,3.5212555,7.423369,7.7366595,12.7562065,5.7862782,10.299067,4.6086235,5.087589,14.442706,6.89964,14.262266,9.81313,5.428844,baritone
2.485186,6.8407207,4.3493376,6.765975,8.696651,7.9811635,23.934626,31.31823,32.425056,12.900883,1.0758983,25.92422,18.832268,40.65048,209.56268,27.73438,42.702377,40.016663,2.485186,2.485186,2.485186,2.485186,1.5872403,3.5758865,6.9540114,4.0147595,12.357512,10.665363,1.8027818,2.7962377,6.1513844,7.415884,3.1797132,3.2910643,14.205046,9.444712,9.56368,2.5734425,1.7067773,7.551651,2.212565,3.281102,5.9893246,4.394979,2.4566946,4.9656777,1.3321896,4.1931195,10.21988,1.7579421,6.182708,7.525917,4.0793324,10.748089,6.0136185,1.7516443,3.2512748,4.341717,0.7051249,5.676961,5.682071,7.044709,5.3785706,3.522277,baritone
8.561015,5.715533,11.324731,12.584078,9.415867,6.667709,10.994834,11.424003,31.597477,10.078014,9.013444,17.568611,9.405535,27.439037,140.72026,62.22553,31.230463,60.277023,8.561015,8.561015,8.561015,8.561015,14.362616,8.549658,2.46078,5.0938888,16.014591,9.009178,3.083889,2.5605714,0.5963812,10.481607,3.5895452,4.8255544,6.6418233,3.0053227,5.809722,3.788173,1.7793598,5.2614975,1.7129422,4.1129694,6.9867516,5.6001053,3.2577465,3.6540377,4.2028666,2.2886298,1.0816538,2.104572,0.995794,1.0755206,7.1791177,5.1438365,5.779707,2.1473434,2.2588518,1.1953422,2.3186774,4.031575,2.3008964,1.388278,1.9051032,1.9766912,baritone
5.206631,4.9678082,5.6528344,2.4632695,14.63324,5.8562593,7.604123,17.7189,21.296625,13.519281,7.6811633,5.4538717,2.864076,7.2151604,65.30304,62.82702,76.108444,31.09699,5.206631,5.206631,5.206631,5.206631,12.247266,6.719791,5.5390587,12.858529,10.564177,6.0553923,1.1384007,6.116723,2.5718417,6.6120157,0.98233837,2.12022,3.8297403,1.5231493,1.7381504,1.4595728,4.3099236,2.4935296,2.2228801,6.4603295,4.8888474,1.5656992,2.4878109,4.3285713,1.9530449,1.3810611,3.2901905,3.8135881,3.8155825,0.9787857,5.0588984,1.3649316,2.0633528,3.5301611,3.8135316,2.0830917,2.8607917,3.4963634,3.9694486,2.6674342,1.3092488,4.4259906,baritone
3.0849657,4.5151644,3.0897841,3.5347168,9.330556,4.0148826,6.789166,21.351845,18.064651,11.290697,7.396082,18.844152,4.9052672,3.9983325,19.80766,27.375109,14.106396,62.890438,3.0849657,3.0849657,3.0849657,3.0849657,13.156146,3.3656688,6.9486957,5.200738,1.7535893,2.8530316,1.8719193,1.8819499,2.734139,3.4043887,0.5889591,0.8128377,1.171328,4.2194304,3.5959766,3.6286008,1.822709,1.4982,2.4748259,0.73249733,2.9997122,3.3363266,4.7523675,0.95193803,2.7466807,3.897602,0.58369416,2.5656204,1.0315039,1.4592327,1.6125083,5.2045045,2.365862,1.9064274,0.95686716,1.3583062,1.5966761,3.5758016,1.782049,3.3051312,4.7128572,2.3263218,baritone
7.4756093,7.933842,3.8845618,7.8342037,0.76334846,15.827838,6.24246,29.99585,24.608273,15.262435,8.950586,17.52895,2.6222985,2.232654,26.080307,8.054472,9.733761,72.80861,7.4756093,7.4756093,7.4756093,7.4756093,13.051398,5.1699033,7.826268,1.4722292,5.268085,4.186118,3.9608202,3.2557302,1.792219,0.8874377,1.7790177,1.4293414,0.94084585,1.9598316,0.42097697,2.1669457,2.5588708,2.8657448,2.204094,0.78393495,0.86997396,0.8697261,2.477473,3.1000752,0.73715764,0.7327235,1.50684,1.785031,2.7711356,2.5461967,2.378763,2.916546,1.0131782,2.0633337,1.6517566,3.7513032,2.7541332,1.6188649,1.5298127,3.8969626,1.7497773,3.5492656,baritone
2.5332007,1.207344,2.2046108,7.4377337,6.029656,6.180299,7.959085,21.246904,27.358942,9.111817,11.2418165,11.365028,2.82751,6.2555623,27.847647,8.897773,10.41026,51.66786,2.5332007,2.5332007,2.5332007,2.5332007,14.297663,12.400036,3.592578,5.8878694,8.342711,0.84055686,5.5680137,5.509252,2.6898055,2.9997108,2.9740257,4.1374288,4.1790433,3.4799838,3.526413,6.498764,1.6096976,2.6929777,2.1224632,3.4294672,2.0601814,2.2026417,1.755063,1.7297294,1.3103927,0.43018657,0.516154,2.0975928,1.4579501,2.3799999,1.281535,2.2170177,1.7577329,1.9441493,1.3579757,4.583992,1.4514802,1.7244611,2.7707226,0.94970524,0.693727,0.19347855,baritone
4.5446987,1.9694455,2.0007007,3.4113853,12.347315,11.010126,11.950378,12.826954,20.67405,16.586643,3.7244296,4.978006,9.546939,4.0134654,6.896447,19.15552,11.371224,87.77795,4.5446987,4.5446987,4.5446987,4.5446987,17.269262,0.361454,3.947748,2.7401595,6.632405,2.8072288,5.6579905,0.6140894,6.1400666,6.397524,3.3560631,2.69731,3.2164066,0.7206643,9.905997,3.898275,3.833529,6.23236,5.992767,2.8456974,2.7928865,2.1053298,4.735037,6.1603923,0.17043059,4.376898,3.1629508,2.1426122,2.9423482,1.6729648,1.4220068,2.36947,2.5943642,1.143728,0.76407635,2.5837493,3.5311205,3.8355908,4.0845585,1.9392729,3.188819,1.404778,baritone
2.443119,1.8260795,3.315424,0.74926656,10.136611,6.1928253,6.7640386,22.997864,15.437862,30.643206,6.0546336,3.221661,4.2838044,2.3388736,7.3632874,10.19031,9.983593,53.454773,2.443119,2.443119,2.443119,2.443119,2.7181134,2.476604,1.9386946,3.506189,3.0472782,0.8101138,0.6748149,2.4101639,0.5371376,1.0360321,1.8840702,2.873046,1.086062,0.8371033,2.0283895,3.3336854,3.424275,1.9458758,1.5310564,1.1962019,1.2311412,1.4891539,1.3147808,1.9278352,0.8931486,3.0159998,0.9415338,1.6084025,2.4648955,1.4922535,0.45314756,2.456855,1.0531764,1.5492471,0.5792881,1.3906676,1.3943772,3.4771278,1.0858656,0.69092506,0.76079977,1.0871428,baritone
5.4469795,3.419293,3.8749573,2.0649948,4.455988,2.628474,10.137249,12.137972,21.370777,21.894764,10.809772,45.80007,8.986258,4.1722674,15.7629795,33.574593,23.393745,10.520928,5.4469795,5.4469795,5.4469795,5.4469795,3.3542006,8.123485,7.607654,8.155473,2.7621353,9.331404,2.3860707,1.6288668,1.9794035,2.1492207,2.9662082,4.372871,6.9057255,17.14199,1.5953064,5.8503146,6.207853,3.4012213,4.6151614,5.865202,1.4247097,4.690319,4.7294064,2.326955,2.6393805,3.5388598,2.5826416,2.2648418,5.882101,1.429065,2.4876978,1.6698129,3.2203095,2.040584,4.008682,2.4273412,1.0967436,2.5460973,6.6473713,2.664988,4.4999876,0.9219425,baritone
4.3175974,4.0388055,7.3134317,5.3979235,5.1165457,4.316665,7.749942,15.552454,27.260096,20.377083,8.219492,9.739177,3.5879586,7.7931943,17.692257,9.447949,10.690582,5.4445806,4.3175974,4.3175974,4.3175974,4.3175974,2.494114,6.08878,2.7575936,5.226355,5.883942,0.87627107,4.8871164,4.097766,1.6884595,2.3729708,2.1742063,1.978154,0.77729696,10.457652,1.9873677,1.874475,8.085392,3.193102,1.5976697,4.105609,2.4834447,2.2945588,0.8654274,5.078681,2.402862,0.9765603,1.3847256,2.4451816,4.8371778,1.3834466,2.4530377,3.3543794,1.758154,2.2686367,3.31964,4.3042545,1.631361,4.4892173,1.8655579,3.8821313,3.100634,0.65795124,baritone
2.0065827,2.7997234,2.4440255,1.4686319,3.388792,6.3161383,8.86282,12.73244,24.942703,14.973483,11.786207,5.1459,6.9958816,5.3122373,12.677178,14.512839,17.584898,17.161821,2.0065827,2.0065827,2.0065827,2.0065827,4.2763724,2.4052894,3.0839648,9.571935,3.9891613,2.7239826,1.3032476,2.9923065,0.592128,2.0573974,0.6472091,2.5233114,0.9709321,2.8375154,2.4683924,4.0981793,1.8122472,1.2045504,2.129028,3.277574,1.6272564,4.011556,1.7488203,1.9527116,2.5489538,2.470352,1.2835956,2.724123,2.5524344,1.864179,2.2431056,2.4983642,2.563443,1.4177816,2.4517817,0.7181282,3.3872178,1.2521063,3.0481226,1.679739,3.1834538,0.6745176,baritone
5.310749,3.631335,3.9024491,5.9251833,3.9558742,4.9801645,7.259583,15.865104,19.759514,2.9043875,10.645803,12.689987,5.1349044,5.1262474,7.082947,12.898289,33.87145,16.30772,5.310749,5.310749,5.310749,5.310749,7.5900536,3.4738407,8.217203,1.9681293,5.9455614,1.8778294,3.9092185,0.85775477,5.2697234,0.9140725,2.1207497,0.6535991,3.308729,2.038786,1.4199375,5.0991225,1.5999359,2.747856,1.9187406,0.97129554,2.49661,3.222401,3.2028296,3.2109096,0.17533723,2.8873127,1.6094897,0.29168376,3.1576772,2.5581489,1.9656249,4.9449315,1.6209921,2.314825,0.4730042,2.8831673,2.936906,1.3577253,1.2326869,0.825324,1.5920556,2.2004783,baritone
3.098035,1.6320696,0.5310766,2.1270509,1.3075308,7.2264442,15.0363455,7.231397,16.153599,7.361337,3.3939466,7.092885,6.991518,8.104283,4.2769294,19.538074,24.708769,11.676971,3.098035,3.098035,3.098035,3.098035,11.316388,1.2476658,9.250775,3.5111113,9.233266,9.8284445,5.4002137,7.4752564,0.8562779,1.2240541,2.3555393,1.1913866,1.7812322,2.4370573,5.0321198,2.3218992,3.5350215,0.7567338,3.5986872,2.6808527,3.1415384,1.6043215,1.7701983,2.1656513,2.79687,4.6987224,4.2925534,3.1224816,2.0316818,3.4748006,2.1906173,2.7150545,0.8060889,3.6721232,4.092856,3.6965213,6.4521337,1.0036037,0.7105535,2.92989,3.460078,6.190321,baritone
1.8337556,5.3313932,1.3208599,2.966902,1.2286036,4.5079556,1.4469634,17.881613,28.407862,4.9449906,9.0055895,12.421385,1.4920565,5.513341,5.134878,4.176364,20.933462,14.515207,1.8337556,1.8337556,1.8337556,1.8337556,4.659356,3.506982,2.301451,13.211418,4.8398943,8.819549,7.2368183,1.1606873,3.8012588,1.2603275,5.970449,1.5489892,4.1233926,2.2644477,0.52590233,3.4732006,3.3907647,0.4651107,2.312088,2.9855974,2.7922997,3.5814726,4.3150234,4.209568,3.1481442,2.747774,2.860415,4.5178046,2.6890266,3.743368,4.382824,4.453775,5.72457,2.5881042,1.4368839,1.8685703,3.0488498,1.2180538,2.4287171,2.8836513,2.963175,1.7313049,baritone
0.86534643,2.1106212,3.8294659,4.5451813,6.4627743,4.564127,9.130297,3.7703445,22.970615,13.407982,6.2069845,8.607935,5.0664725,2.2657561,13.529158,12.993501,14.489888,14.850897,0.86534643,0.86534643,0.86534643,0.86534643,9.951505,7.107274,18.605255,11.475113,5.345645,2.1394198,6.60363,1.0326167,2.9554298,6.0898504,4.0312014,11.852335,0.37390748,2.6926072,4.0814915,2.7529936,6.1874447,2.2821927,4.331272,1.3025898,1.1055021,1.9455379,3.970812,3.4219265,1.9534811,3.1165464,2.3319757,1.5100776,3.1564667,2.8341002,1.70045,2.1870418,2.5940034,1.4646634,1.0184577,1.9924372,4.9817915,0.9148982,2.1201355,2.0078518,3.7509778,2.1975946,baritone
1.5860394,3.420801,5.3467445,4.672575,7.110725,6.552831,7.446513,18.48617,24.999353,13.716997,6.164423,4.0654817,5.241907,5.1543036,7.643606,17.581135,15.11331,7.637227,1.5860394,1.5860394,1.5860394,1.5860394,5.6949086,4.6503563,6.9353023,2.7260914,3.545798,1.71405,2.770835,1.288159,1.277055,2.8713598,2.312212,8.802043,1.2661536,1.1166,2.3779738,0.22622813,4.9487576,1.9677228,3.1533573,2.1176066,0.5126496,1.1131204,0.99205834,1.9016259,2.220525,0.7864663,3.0627844,2.6057358,0.58119136,1.8552456,1.607123,3.3211615,0.06897698,1.0768895,2.0249975,1.1509204,1.1902125,1.8843458,2.5186932,1.5533029,0.45499733,1.3575747,baritone
3.125977,0.746608,4.2994113,4.981388,3.6585174,3.111426,9.734486,6.1007724,21.094995,28.103401,9.161653,24.35419,24.814722,28.37592,63.962315,66.48312,55.64587,15.548381,3.125977,3.125977,3.125977,3.125977,12.096002,3.1663842,6.114187,18.09221,1.729952,2.2931688,10.846154,8.026458,5.2967896,3.7641325,1.4602404,5.071913,6.28876,1.3996136,2.7951145,5.7071676,3.361729,1.2622701,4.0010886,2.9731486,2.3762636,6.1343517,2.8776393,3.803103,4.8769927,3.293606,1.6072967,5.6970887,2.1029613,2.637447,2.819462,4.280914,3.3916085,6.1109653,0.9461939,3.901018,3.2367337,7.0307083,2.1454833,0.76438415,2.931606,4.962259,baritone
10.2319565,9.31923,5.9522796,15.427743,12.743196,6.645837,6.855689,7.063934,7.666769,23.937313,4.339536,30.486942,8.241906,4.1260247,19.261877,60.152603,15.673703,12.8552265,10.2319565,10.2319565,10.2319565,10.2319565,10.797613,11.523037,7.7574615,6.5617933,8.788625,7.0784597,12.0888,16.828783,14.244058,5.5450807,7.9178085,4.360685,5.45329,3.0674844,7.8374543,6.0859528,11.334263,12.883787,3.2609103,8.602331,15.828104,2.7989304,9.699602,10.548504,3.7215104,4.278137,9.672444,4.994317,5.739182,16.24565,6.387237,8.810036,3.8581743,2.581725,9.174142,10.071405,4.7242312,13.78943,9.30688,15.972727,2.607035,0.72065884,baritone
2.576105,1.6580042,1.1958586,6.1273775,1.9705719,4.8729596,11.911179,11.686982,16.61649,13.135206,9.115974,2.952301,8.12123,5.8527894,9.212239,40.99,1.3925334,10.00601,2.576105,2.576105,2.576105,2.576105,8.1784935,3.6067638,13.402158,14.869347,3.3904147,7.560627,8.131391,2.1168175,2.2212415,0.9966154,6.471984,5.07891,6.0858593,6.929357,5.067386,3.3484354,9.465607,3.1627722,2.2954464,2.3092906,3.596822,5.5346518,4.601669,2.0516417,4.68024,2.1062686,4.611888,2.345524,1.0846934,4.221544,0.67783016,5.8660426,2.369857,7.725917,3.0890555,0.3076238,2.8634038,1.1788542,7.643277,6.7885447,4.182761,5.0591326,baritone
1.8723391,6.0431476,1.305144,5.3606606,5.5612307,1.2973577,14.362887,19.68976,23.18289,25.048853,9.233058,7.5193543,8.670416,7.361811,6.37316,22.660933,9.235323,2.6302185,1.8723391,1.8723391,1.8723391,1.8723391,54.205414,16.754711,10.351033,9.693122,8.609795,3.9703352,3.5834737,6.991271,6.6652703,10.6649685,11.953033,1.0719681,10.09493,11.401162,14.346671,4.403546,7.6116323,3.1969755,3.4021297,6.1447406,6.9426093,5.7730103,3.0945761,6.205455,4.832611,7.2521076,3.0866258,7.813051,7.4473267,9.495778,3.6045868,5.296691,8.363341,6.550394,8.244656,2.5961816,10.26914,7.2895923,3.5056648,11.233019,4.5530243,5.0753264,baritone
4.3012795,10.274451,4.681164,3.5182924,8.115094,10.444246,11.701432,8.883918,16.81252,5.8412533,15.773013,10.145164,3.6165075,11.290475,9.613259,13.799975,8.360342,4.0464816,4.3012795,4.3012795,4.3012795,4.3012795,70.72564,9.772212,13.409566,4.743895,4.817559,3.356838,11.811188,4.1366963,5.480486,7.065691,23.384188,12.719968,11.059301,3.6528127,7.3637323,7.502139,3.996927,7.8220186,7.5790524,10.107288,2.3992426,6.3126,6.8573422,9.080623,4.410948,5.4175396,6.7350535,8.736401,8.0384445,4.135514,7.723386,7.658042,3.5320036,3.4205747,12.4752445,5.0650334,0.48985115,8.506301,4.507413,3.9584973,5.4817476,9.087079,baritone
1.2200305,1.25965,5.4352055,2.4637954,1.7613176,5.3597608,15.418303,12.737774,21.445566,7.2025514,2.555383,9.367379,2.975937,4.806075,10.806852,40.350727,10.065013,7.4499807,1.2200305,1.2200305,1.2200305,1.2200305,44.105232,5.0711613,0.8780452,6.745105,2.9063082,4.4867663,10.112798,2.5921974,9.587704,1.8983659,15.039532,3.9950345,23.93581,1.8687539,3.5388343,4.423274,10.283657,2.113299,11.765809,3.3630877,5.909573,7.938835,2.823599,6.184547,8.617404,7.184621,3.7341712,3.1485798,3.8908937,7.574475,8.080472,5.2976313,4.1600294,1.9212646,6.8864436,3.4267077,3.4866266,0.6015286,0.16491893,5.399976,4.7082114,1.1671082,baritone
1.3167585,1.5130208,2.6509578,4.205211,6.1686897,5.9473414,12.258649,9.180132,19.723532,19.984558,9.718757,4.4022493,6.863872,6.6756377,4.6078877,27.814404,10.873242,4.151215,1.3167585,1.3167585,1.3167585,1.3167585,14.450301,2.8955722,6.1337204,2.7689185,2.7410884,2.0228806,3.0163052,0.52156156,1.9233044,3.1764073,5.8205214,2.1159663,8.786375,2.7712142,1.2067722,1.6034365,4.2806935,3.3282595,2.6248248,2.3336365,2.392103,0.82099056,0.7139086,9.146972,1.7460825,1.723601,2.4298306,1.3459156,0.8277044,2.3646863,1.7025688,0.81006384,1.1182017,1.2478268,1.702853,1.3312782,1.974897,0.6323652,4.8324976,2.2602644,2.519374,1.4013296,baritone
3.672346,3.1247964,3.8319457,4.7947984,1.03856,8.344184,4.6357646,7.484797,14.8411455,22.717735,2.0573444,3.3321385,2.6469975,5.7929792,6.273478,15.388594,5.0414004,16.94237,3.672346,3.672346,3.672346,3.672346,60.03672,2.238062,2.0761528,3.0992112,5.6374745,0.69058067,1.7415466,1.5575961,0.43356994,3.793305,3.795824,0.932203,3.491755,3.0999167,2.3593006,1.6882137,0.99186736,1.37575,3.845127,2.620051,2.1857247,1.674838,1.0400897,1.7621518,5.34244,2.5284472,1.7951638,2.1070268,2.7794716,2.3757114,3.0892658,2.2232673,5.6486707,1.1333188,2.1570187,0.7792141,1.9647707,1.9953125,5.2720838,2.3236163,1.0252492,1.8296192,baritone
3.6932168,4.0635853,1.8492246,5.209844,1.4732469,2.82956,1.2001084,8.148691,12.765079,20.805805,2.737947,3.3758466,2.9783213,1.7291756,14.505111,16.682129,9.743607,8.67288,3.6932168,3.6932168,3.6932168,3.6932168,53.98591,10.354427,5.90063,4.695766,7.0236163,11.719261,3.3372216,2.6685584,3.7362409,1.0206535,5.6585164,2.1606815,1.935426,0.3301127,5.1941032,2.6793292,2.7834885,3.4847414,3.2903016,2.2058988,0.6952909,3.0199728,4.797407,5.0660443,2.0678282,1.9614859,4.8412175,5.169183,3.7384572,1.4615062,3.1280246,3.5233002,2.7542856,4.0632567,3.6236882,0.89083505,3.5666468,4.1232834,1.0766414,3.872457,1.8672866,3.3997757,baritone
5.6801286,5.428738,5.179434,1.6860696,3.500617,7.2502456,2.0722873,7.125858,19.880478,8.399634,7.927049,15.542766,13.71287,15.25336,26.736307,54.0938,58.893738,5.0379963,5.6801286,5.6801286,5.6801286,5.6801286,42.58669,7.1039586,1.779314,14.919274,6.7801704,4.2108474,6.995445,3.8151329,5.9611745,1.9212584,4.426452,6.27312,2.169278,1.3139871,1.407842,2.4016278,3.4511797,4.420467,4.4169784,0.40972042,1.6934059,0.5761749,2.5033414,1.3156927,8.330927,2.9681237,2.5109308,4.373519,3.0947726,3.8063788,3.3229291,5.3675656,3.328118,2.8712895,6.1696672,7.288519,4.590353,2.8085918,1.08942,1.0406959,4.1372786,4.792886,baritone
8.627528,5.5645237,10.822499,6.6136165,10.255701,3.7676218,9.897552,12.864198,11.661645,8.116738,10.971566,45.941517,8.118895,10.912273,4.6577244,226.28612,26.868717,18.07388,8.627528,8.627528,8.627528,8.627528,13.560008,5.112664,4.779348,27.511349,10.507287,5.76265,8.143406,11.137097,2.0017374,1.9878364,4.5133996,8.053736,3.6193933,7.2554984,3.784956,8.924447,6.7426534,3.7491164,3.5430748,3.1338384,1.3943422,2.3171759,2.8288229,8.8915415,7.0124545,5.772478,4.612556,1.8229237,2.937235,1.2378006,8.206517,3.3961172,0.4883292,6.416453,1.0836248,4.8141623,5.6617336,1.1663902,3.6003346,6.975454,5.6072106,3.9714704,baritone
14.476206,8.436047,11.228878,11.269976,14.749319,17.728512,9.400813,15.872966,13.678263,6.746207,10.304073,18.205927,12.472813,24.291986,44.038654,134.14757,50.77379,22.921942,14.476206,14.476206,14.476206,14.476206,13.731626,8.179886,8.351225,14.603705,6.8799686,8.877614,4.3219132,4.8473754,3.459819,3.286891,1.5237534,4.8270774,2.9613936,1.431899,4.9123125,2.9487164,1.3266038,3.681337,2.2528656,3.44994,2.7240255,4.544053,1.4684507,4.652805,2.4000378,2.2607033,1.704668,6.150086,0.9777758,3.04586,1.0631807,4.8707395,2.8024375,6.973092,2.9914348,4.406088,6.900274,1.9220368,3.3785856,4.6758275,2.8330343,0.76391083,baritone
5.3086343,6.926664,6.0607376,6.538148,8.145971,10.2873955,15.109085,5.0645576,15.640778,7.6777735,13.316724,6.706465,21.249077,20.253096,17.185638,238.60312,74.011925,21.72191,5.3086343,5.3086343,5.3086343,5.3086343,18.780174,13.516269,14.976265,29.420523,5.991821,9.885297,2.2821229,3.48921,3.9743383,5.41118,2.8259032,2.543747,5.705922,1.2835075,4.471552,8.169508,10.739113,6.868128,5.526573,2.6077611,6.003736,6.5555935,8.204895,7.983688,3.299567,5.570339,7.8574586,7.5270224,2.688968,7.0541344,5.3009534,7.9640718,1.39468,6.49299,7.7107825,6.077023,4.4262123,5.241301,8.509844,6.128865,5.936603,1.5197443,baritone
12.18545,3.805131,9.448355,10.256422,8.638715,4.637912,19.094784,3.0987108,9.665491,2.9255257,4.3685727,15.447384,16.980177,14.117256,10.818326,369.15482,96.82526,43.258167,12.18545,12.18545,12.18545,12.18545,2.7648075,12.962219,3.3374662,29.876532,7.4945617,10.340909,9.905934,7.306867,1.9528092,8.37251,5.590138,5.241847,4.555838,3.3842244,18.710756,8.970978,14.797933,3.6068933,11.368401,14.386681,5.063901,4.9028573,9.420105,4.262687,15.559775,2.3009818,6.0311813,1.9793572,1.5169377,7.207296,4.5720515,5.802522,2.8679316,7.659126,13.024242,4.288976,8.420566,5.483239,2.5971503,8.304382,5.553742,3.6798909,baritone
10.6023,6.7884235,5.63319,5.695328,5.086559,4.141239,11.074966,19.963636,19.542353,8.192563,0.347417,8.987979,5.2783546,14.354995,12.00318,280.4007,43.42416,11.788413,10.6023,10.6023,10.6023,10.6023,13.030382,10.825018,6.7068553,14.749168,2.259081,12.251179,13.074055,3.5932598,10.03748,3.0975678,2.043332,9.531023,8.912286,3.065857,13.136484,2.3959033,2.7067807,9.500493,0.8805328,2.5471249,6.3735585,3.5659113,2.6392674,3.1978874,10.595476,6.2201014,8.069574,1.5885437,3.4030793,4.746033,1.4931146,5.3723946,1.9963955,3.6583605,2.8450243,2.3336034,2.1695013,0.68451715,6.0843596,7.9547944,2.640767,2.6791506,baritone
5.1354833,6.12707,3.4039793,2.3511662,5.9682164,2.845346,13.155879,10.40497,14.189272,10.039259,6.968084,9.435038,10.4170885,14.175119,5.9255667,105.93267,32.08344,6.8249464,5.1354833,5.1354833,5.1354833,5.1354833,9.773439,5.9196444,4.909559,17.543003,4.123606,2.0840154,5.0266294,2.2572765,3.785845,3.7169547,0.416601,11.449378,14.278042,4.6477666,6.346896,13.387074,4.0994177,4.884129,6.441667,1.8942529,1.6361041,2.8751576,4.095855,2.555742,2.8151085,2.4502928,4.536608,4.072945,0.6954349,6.657927,2.05255,4.935509,3.9085796,5.4837418,6.7404094,2.2132018,1.8074186,2.316657,2.1877286,2.7106056,1.9656137,1.680253,baritone
